userName,content,score,sentiment
Pengguna Google,knapa dana saya sering kelur sendri tolong perbaiki dana saya,2,Negatif
Pengguna Google,"kenapa gabisa dibuka ya apknya, keterangannya mesti ada bug. pdhl saya butuh buat bayar"" min, tolong dibantu yaa",2,Negatif
Pengguna Google,akun saya kok gak ada dana cicil/dana instan ya padahal sudah premium sudah pakek aplikasi 3 tahun tetep gak muncul,2,Negatif
Pengguna Google,sya kira aman keamanan kuat tpi masih bisa kena hack padhal udah kunci wajah dan autetikator.. saldo hilang tanggapan thap penyelidikan saja jaminan uang kembali tidak ada. semoga kedepan keamanan bisa lebih kuat dan menjamin keamanan uang kembali jika ada ada indikasi pencurian data.,2,Negatif
Pengguna Google,saya pengajuan fitur dana cicil,2,Negatif
Pengguna Google,untuk melakukan pembayaran seperti mau isi ulang diamonds gem atau isi ulang pulsa banyak masalah kaya maaf transaksi di tolak mohon ini di perbaikin lg,2,Negatif
Pengguna Google,"tbtb berlangganan dan saldo saya ke sedot, padahal saya sudah tidak mau berlangganan lagi, tolong dong di perbaiki sistem kaya gini",2,Negatif
Pengguna Google,"kenapa pas saya mau TF ga bisa malah ada tulisan "" ada kendala pada proses ini , gitu trus padahal semua sudah saya update dan saya cek semua baik"" saja",2,Negatif
Pengguna Google,kenapa dana saya tidak ada dana cicil,2,Negatif
Pengguna Google,Dana premium saya sekarang tidak dapat transaksi ke akun game,2,Negatif
Pengguna Google,dana saya tidak bisa masuk lagi tidak tau penyebab nya,2,Negatif
Pengguna Google,knapa akun dana saya tidak bisa fitur cek in harian ya??,2,Negatif
Pengguna Google,kaya ampas sumpah ini apk bareng lagi butuh gangguan kaya ehhh pas gak lagi butuh biasa aja gak jelas amat,2,Negatif
Pengguna Google,"ketika saya ingin mereset pin dana secara mandiri, malah disitu tertulis ""silahkan coba beberapa hari lagi"". gimana si ini, tolong dong pihak yang terkait, sistem nya lebih di perhatikan.. jika begini kan saya tidak bisa mereset pin secara mandiri",2,Negatif
Pengguna Google,"awal awal emang bagus tp makin lama lemot, satu hari ini gak bisa buat ngirim uang",2,Negatif
Pengguna Google,jelek gabisa beli pulsa,2,Negatif
Pengguna Google,susah dipakai,2,Negatif
Pengguna Google,bekerja,2,Negatif
Pengguna Google,"saya kecewa kepada aplikasi dana padahal saya sudah menggunakan dana dari tahun 2021 tapi mengapa fitur dana cicil belum muncul dana dan saya hampir setiap hari berterangksasi menggunakan dana,dan akun dana saya sudah premium",2,Negatif
Pengguna Google,parah sekarang apk ini... Aplikasi Dana tidak cocok lagi digunakan untuk bisnis.. skrg semua² transfer ke bank udah pakai biaya admin Rp. 2.500. malah lebih mahal dari e-wallet lainnya. heran aja... top up dari BRI tanpa ada biaya admin. kok kebangetan Dana trf ke BRI kena biaya admin 2.500. bank lain cuma Rp. 1.000. apa cerita tuh? kok setara biaya nya dgn Bi-Fast? pelan²lah mau tingkalkan apk Dana ini aja. cari ewalet lain yg lbh menguntungkan untuk bisnis.,2,Negatif
Pengguna Google,bagus tapi sayang dana cicil yh ga bisa di pake,2,Negatif
Pengguna Google,Kenapa dana cicil saya tidak bisa di pakai,2,Negatif
Pengguna Google,udah bertahun tahun pakek aplikasi ini sayangnya gak ada THR nya sama sekali,2,Negatif
Pengguna Google,aneh saldo suka berkurang dengan history tf ga jelas,2,Negatif
Pengguna Google,"petunjuk anda sudah saya lakukan, tpi tetap saja tidak bisa direfresh...!!",2,Negatif
Pengguna Google,dana saya bagus ada satu kendalanya yaitu.. seringkali muncul masalah. belum terverifikasi katanya .setiap kali saya arahkan kepembayaran dana.,2,Negatif
Pengguna Google,"gimana sih orang mau pesen makanan pas mau bayar pake dana pasti muncul "" masih banyak orang sedang bertransaksi coba lagi beberapa menit "" gitu aja mulu. tolong dong di tindaklanjuti",2,Negatif
Pengguna Google,dana cicil tidak muncul walau sering menggunakan aplikasi dana,2,Negatif
Pengguna Google,mau premium min dana tapi gak punya e ktp,2,Negatif
Pengguna Google,"hadiah voucher chek-in mending dihapus.. mending nominal, walaupun dapatnya 50 rp perhari",2,Negatif
Pengguna Google,"apk rusak saya nabung di dana goals setelah saldonya cukup tidak bisa di tarik saldonya trs lagi di suruh verifikasi wajah tapi tidak bisa ke deteksi padahal pencahan sudah sempurna wajah jg sudah di dalam bingkai tapi tetep tarik saldo gagal, saldo dananya jg tidak bisa dikembalikan",2,Negatif
Pengguna Google,"kenapa akun dana saya tidak bisa kirim dana /transfer,dan selalu loading",2,Negatif
Pengguna Google,ini knpa disuruh trus daftr ulng,2,Negatif
Pengguna Google,disuruh isi data diri mulu padahal udh isi disuruh isi lagi aneh,2,Negatif
Pengguna Google,knp dana sy tdak bsa di buat premium.. stiap sy mu dftar premium lama loding nya,2,Negatif
Pengguna Google,kenapa kalo saya top up dana eror,2,Negatif
Pengguna Google,sudah tidak butuh dengan Dana cicil. lo perbaiki saja terus Apk Dana sampai bosan Update/pembaruhan terus.,2,Negatif
Pengguna Google,"update jadi lemot, uang sudah dikirim tapi di aplikasi belum masuk. tertulis koneksi internet terputus. kirim dari bank mobile aja bisa, bukan sinyal tapi aplikasinya jelek.",2,Negatif
Pengguna Google,"bintang 2 dulu sya kurang puas ,saya pungguna lama tapi ssya merasa tidak adil dengan aplikasi ini",2,Negatif
Pengguna Google,knpa dana cicil saya belom bisa digunakan atau tidak bisa aktivasi padahal transaksi juga limit tiap bulan,2,Negatif
Pengguna Google,"kenapa limit dana cicil sudah pulih dan pelunasan pun tidak pernah terlambat ,tapi dana cicil tidak berlaku atau tidak bisa d gunakan",2,Negatif
Pengguna Google,Udah Ngelunasin Dana Cicil Tapi Malah Gabisa Dipake,2,Negatif
Pengguna Google,jelek,2,Negatif
Pengguna Google,kenapa dana instanya enggak bisa di cairin,2,Negatif
Pengguna Google,verifikasi akun premium lama bangettttt 😭 cs juga cuman robot ga ada yg online yg lebih informatif,2,Negatif
Pengguna Google,kenapa bisa ada pencurian di aplikasi dana,2,Negatif
Pengguna Google,ga bisa masuk ke dana,2,Negatif
Pengguna Google,"kapan upgrade premium saya ada,,saya btuh",2,Negatif
Pengguna Google,"maaf ya saya kurang puas. saat saya hendak melakukan pembayaran di app itu ada Kata "" eror melebihi batas transaksi "" padahal dana cukup. itu maksudnya bagaimana? Ya saya kurang puas itu saja, hanya soal pembayaran.",2,Negatif
Pengguna Google,tolong saya sudah upgrade ke premium tapi kenapa saya tidak bisa mengakses dana+ tolong segera di perbaiki terimakasih,2,Negatif
Pengguna Google,"prem pakai akta,ga ada pilihan Kab tulungagung di jawa timur,busuk",2,Negatif
Pengguna Google,gilamasa trf ke sesama pengguna dana kena biaya admin,2,Negatif
Pengguna Google,"sangat berguna, tapi kadang yang bikin kesel, saldo kesedot sistem yang ga jelas",2,Negatif
Pengguna Google,karena sekarang kalu mau TF harus premium,2,Negatif
Pengguna Google,aplikasi nya bagus tapi lelet saat daftar,2,Negatif
Pengguna Google,saya memakai dana nomor lama sudah tidak aktif pas masuk verifikasi wajah berhasil. tapi kenapa harus masuk ke nomor WhatsApp segala.,2,Negatif
Pengguna Google,kenapa GK bisa masuk ke aplikasi,2,Negatif
Pengguna Google,"perasaan saya tidak pernah topup kenapa saya di suruh bayar, saya kasih bintang 2 dulu kalo udah di perbaiki baru bintang 5",2,Negatif
Pengguna Google,lama banget update nya padahal udan isi saldo sudah memenuhi syarat dan ketentuan salah mau cepat kirim uwang malah lama banget update nya,2,Negatif
Pengguna Google,"dibuat ribet banget, kupikir bakalan gampang tinggal transfer.. mana udah masuk 160 ribu tpi harus daftar nomor kartu dlu, ribet banget tau gitu gk bakalan top up",2,Negatif
Pengguna Google,jaringan lelet bangat,2,Negatif
Pengguna Google,"kenapa nggak bisa masuk di app, apa sedang gangguan atau gimana. sudah di lakukan berbagai cara tetap saja nggak bisa login.tolong di perbaiki lagi pemakaian sebelumnya aman2 aja,kenapa ini tiba2 nggak bisa login",2,Negatif
Pengguna Google,"dana cicil saya udah bayar lunas duluan ,habis itu malah ngk bisa di gunakan untuk metode pembayaran dana cicil nya emang heran sama dana cicil ini",2,Negatif
Pengguna Google,"Apk Dana terlalu berat saat memuat. butuh waktu lama untuk masuk ke apk Dana dan itu membuat proses verifikasi selalu gagal padahal jaringan stabil, apk sudah update. saat bertanya pada ""DIANA"" bagaimana solusinya justru tidak di beri solusi. tolong apk DANA lebih ringan biar proses membuat tidak memakan waktu. Dulu apk DANA tidak seperti ini tapi semenjak banyak update lama-kelamaan apk nya semakin bermasalah, berat. jd mohon tindakan nya",2,Negatif
Pengguna Google,tidak bisa mengaktifkan fitur DANA CICIL. padahal persyaratannya sudah memenuhi.,2,Negatif
Pengguna Google,ko dana saya GK ada fitur dana paylater.?? tolong dong yg rata ngeluarin fitur,2,Negatif
Pengguna Google,"baru unduh APK, eh malah disuruh masukan PIN waktu pendaftaran, padahal nomor gak pernah daftar akun dana. dan gak ada solusi sama sekali dari pihak APK.?",2,Negatif
Pengguna Google,kenapa ya sekarang mau scan barcode di dana gak bisa ket.foto buram selalu begitu,2,Negatif
Pengguna Google,beli game di steam gagal terus pdhal saldo cukup nyakut di verifikasi,2,Negatif
Pengguna Google,kenapa ya akun dana saya tidak ada fitur dana cicil..padaha akunl saya sudah premium dan sering bertransaksi di dana agak sedikit kecewa saya,2,Negatif
Pengguna Google,sudah sering kali tidak menerima paket data padahal transksi berhasil,2,Negatif
Pengguna Google,dana cicil tidak dapat di gunakan. padahal limitnya ada. apk payah,2,Negatif
Pengguna Google,kenapa gangguan tidak bisa masuk padahal baru isi ulang.. tolong periksa akun saya.,2,Negatif
Pengguna Google,sangat bagus,2,Negatif
Pengguna Google,tidak bisa di instal kembali butut!!,2,Negatif
Pengguna Google,"min gimana cara agar masuk tanpa kode otp soalnya no udah gk ada tpi masih pake no tsb,tolong bantu min",2,Negatif
Pengguna Google,kenapa aplikasi saya tidak bisa dibuka? pdahal wifi juga lancar,2,Negatif
Pengguna Google,sudah donload tapi gk bisa di buka,2,Negatif
Pengguna Google,min gimana ini akun dana sayang kena root gimana caranya biar bisa kembali lagi,2,Negatif
Pengguna Google,"ini aplkny bagus.tp g bisa pake akun premium, karena sudah premium di akun sebelumnya, Tolong dong di respon, masa nunggu selama2 hari, huh gak bisa TF dh",2,Negatif
Pengguna Google,saya mengalami kendala saat menyambungkan one klik bca ke dana tidak dapat tersambung padahal saya sedang membutuhkan fitur tersebut lalu saya berinisiatif mengirim email ke email yang ada di aplikasi dana saya berharap tim dana segera merespon tapi satelah saya tungu 24 jam belum ada balasan sama sekali dari email saya saya harap tim dana membaca sedikit keluhan saya terimakasih,2,Negatif
Pengguna Google,kok gak ada muncul dana cicilnya,2,Negatif
Pengguna Google,aplikasinya ok tapi cuma satu masalahnya gak ada dana talangan untuk kebutuhan mendadak,2,Negatif
Pengguna Google,aplikasi ny agak jelek sering eror/lag,2,Negatif
Pengguna Google,"Upgrude , cek dokumen terlalu lama ngirim uang kadang gangguan , bermasalah tolong perbaiki lagi",2,Negatif
Pengguna Google,lemot semenjak update,2,Negatif
Pengguna Google,tolong di percepakan sekRang juga,2,Negatif
Pengguna Google,min??? tolong kalau dana cicil sudah lunas? tolong segera di proses biar dana cicil nya bisa di gunakan lagi? trima kasih,2,Negatif
Pengguna Google,kenapa tiba dana premium saya tdk bisa,2,Negatif
Pengguna Google,"Dari dulu pakai DANA baru kali ini kecewa, tolong min, aku ngisi e-toll belum masuk-masuk udah ada sejam-an, ini aku lagi berhenti di pinggir jalan toll, udah buat laporan di aplikasi tapi harus nunggu sampai 5 hari. Ngecamp kah aku di jalan toll?",2,Negatif
Pengguna Google,"sa,at mau top up knpa gagal y min",2,Negatif
Pengguna Google,"padahal akun sudah premium tapi mau ngirim ke ewallet yg lain malah gabisa,gimana solusinya",2,Negatif
Pengguna Google,"setelah update bukan ny makin lancar, tp bnyak problem seperti...apk suka keluar sendiri, tranfer antar dana suka eror.. buka fitur emas juga suka failed....tolong diperbaiki",2,Negatif
Pengguna Google,"kenapa punya saya blum bisa upgrade premium pdhal yg lain udh premium,,nyebelin ah hrus nunggu"" lgi😡😡",2,Negatif
Pengguna Google,"aku minta tolong untuk dana bisnis, tolong saldo temanku atas nama bayjuri, dia tidak bisa narik saldo dari bisnis, selalu keluar tulisan 'sedang terjadi kesalahan' udah satu bulan dia gak bisa narik itu saldo, jadi sampai sekarang dia udah ga pakai itu qris dari dana buat transaksi, padahal itu uang hasil jualan yang seharusnya bisa mutar buat dagangan ini malah gak bisa gara² dana bisnis eror trus",2,Negatif
Pengguna Google,mantap,2,Negatif
Pengguna Google,kenapa sih dana sdh masukan pin dan verif wajah tp msh minta verif wa atau pesan.. yg jd masalah kartu sy sdh hilang.,2,Negatif
Pengguna Google,dah sekian lama pakek dana pinjam dana di dana engak bisa dana cicil engak mungkin dll,2,Negatif
Pengguna Google,"kenapa setiap ingin login ke akun dana tidak bisa pasti selalu error dan buffering padahal jaringan normal,wifi normal?",2,Negatif
Pengguna Google,"kurang aman , setelah klik link daget akun saya jadi tidak bisa melakukan transaksi dengan alasan masalah keamanan",2,Negatif
Pengguna Google,buat pihak dana ya saya blik paket data 15GB tapi kok malah cuma dapat 5GB Tamba 2GB jadi total nya 7GB kayak mana ni pihak dana kok tidak amanah,2,Negatif
Pengguna Google,sayang nya gak dapet dana cicilan,2,Negatif
Pengguna Google,kenapa setiap qris selalu gak bisa??,2,Negatif
Pengguna Google,Ngecrash trus,2,Negatif
Pengguna Google,"saya sudah melakukan pergantian akun dana non premium karena nomor lama hangus/hilang, namun sms link verifikasi tidak muncul",2,Negatif
Pengguna Google,kenapa lupa sandinya ga bisa di ganti y katanya ngejamin konsumen gimana ya.....,2,Negatif
Pengguna Google,kurang paham,2,Negatif
Pengguna Google,hrs bgt gitu up daprem?,2,Negatif
Pengguna Google,"notif doang masuk tapi uangnya gk masuk kecewa , semakin kesini tambah buruk pelayanannya bukannya tambah bagus malah jadi ladang korup",2,Negatif
Pengguna Google,knpa aplikasi dana buat bli token listrik selalu gagal apanya yg salah si,2,Negatif
Pengguna Google,tolong ini dana saya kenapa ya kan saya top up dana 250 kok ngurang jadi 100 rbu itu tolong kenapa ya kalo bisa balikin dong rugi saya nya,2,Negatif
Pengguna Google,"aku lupa pin, udah nyoba verifikasi dan berhasil, tapi tiap mau login kembali ke halaman awal, kecewa berkali-kali tetap tidak bisa",2,Negatif
Pengguna Google,"saya dulu pernah buat akun dana, tapi pakai email yg lama, dan sekarang saya mau buka akun lagi pakai nomer yg sama, tapi gak bisa masuk gara-gara kode email di kirim ke akun yg lama, gimana cara gantinya",2,Negatif
Pengguna Google,kenapa yaa akun dana saya ga bisa uprage dana premium??? jd gak bisa kirim uang ke bank saya laahh...???😄😥😭😭😭kecewa saayaa deh... saya kasih bintang 2 aja lah,2,Negatif
Pengguna Google,permisi kok ini upgrade ke dana premium lama banget ya verivikasi data nya udh sejam nunggu blm di verivikasi,2,Negatif
Pengguna Google,meyenangkan,2,Negatif
Pengguna Google,error mulu dah mending apk sebelah bikin naik darah nih,2,Negatif
Pengguna Google,bagi tapi kenapa ya kok GK bisa transfer ya,2,Negatif
Pengguna Google,"pliss danaaa, kembalikan duittt gueee. emang kallo bayar ke google gitu harus tanpa konfirmasi kita? emng harus langsung kepotong?. gilaa guee nyesell bet ke dana kalo taroh duitt. CATET GES DANA GA BAGUS BUAT NYIMPEN DUIT LAMA LAMA",2,Negatif
Pengguna Google,cara aktifin dana cicil gmna?,2,Negatif
Pengguna Google,tidak bisa masuk apk,2,Negatif
Pengguna Google,kenpa ya kalo mau transaksi di game tu sering bngt error melebih batas tolong perbaiki,2,Negatif
Pengguna Google,eror trus,2,Negatif
Pengguna Google,"apk gaje,, ada fitur dana cicil limit ada di pake kagak bisa kocak emng apk satu ini, kalo gk bisa di pake gk usah pamer dana cicil kali",2,Negatif
Pengguna Google,saldo saya hilang 200 padahal TF nya cuman 50 udah lah dana sekarang makin gajelas padahal dari dulu juga gunain apk dana,2,Negatif
Pengguna Google,mau bayar qris sering x jaringan bermasalah,2,Negatif
Pengguna Google,Akun dana saya gk bisa dibuka karna dimintai kode otp sedangkan no hp hangus ke buang gmana y caranya bisa aktif lagi,2,Negatif
Pengguna Google,"semuanya baik tapi ada yang bikin saya geger sm dana ini, saldo gua selalu ke sorot otomatis/ keambil untuk bayar aplikasi berbayar tanpa pin sudah 3x dan jumlahnya lumayan",2,Negatif
Pengguna Google,Dana cicil saya ga bisa di gunakan padahal tidak ada tunggakan pembayaran pun sudah lunas tetapi tidak bisa di gunakan,2,Negatif
Pengguna Google,sangat cocok,2,Negatif
Pengguna Google,saya kasih 2 karna dana cicil tidak bisa digunakan meskipun ada limit.,2,Negatif
Pengguna Google,saya kecewa pakai dana 8n masak dana cicil saya Uda 60hari belum juga bisa digunakan apa masuk ya dana in tahun saya pakai dana in belum juga kasih kita cicil ya besar,2,Negatif
Pengguna Google,ahir2 ini gangguan terus ....,2,Negatif
Pengguna Google,min saya top up dana di gerai alfamidi transaksi sukses tapi di apk dana saldo belum masuk saya sda update apk dana versi terbaru belum jga masuk mohon bantuannya min plis,2,Negatif
Pengguna Google,"tolong apk nya di perbaiki lgi,masa mau TF harus nunggu 24 jam!!!lgi butuh banget,malah di buat pending,KLO emng gagal TF nya ywdh balikin aja langsung saldonya,ini udh kepotong saldo dibuat pending pula!!TOLONG DIPERBAIKI LGII!!",2,Negatif
Pengguna Google,punya aplikasi dana instan tapi gak bisa terpakai...,2,Negatif
Pengguna Google,"saya mau bayar dana cicil kenapa ada masalah terus ??? ini bisa"" nanti kena tambahan bayar ..",2,Negatif
Pengguna Google,tagihan dana cicil saya hilang mohon perbaiki karna saya mau membayar tagihan saya,2,Negatif
Pengguna Google,saya suka sama aplikasi dana ini... cuma semakin lama semakin rumit dii gunakan nyahh kaya banyakk gangguan nyah,2,Negatif
Pengguna Google,kak kenapa ya mau ngirim saldo ke gopay tidak bisa? padahal sudah di update dan di hapus cache nya. tolong ya bantuannya,2,Negatif
Pengguna Google,"transfer data terjadi error, tertera sudah sukses upgrade tapi tidak bisa akses premium.",2,Negatif
Pengguna Google,admin tolong dong masa mau masuk ke akun sendiri aja susah gak kaya dulu kalo mau masuk langsung bisa,2,Negatif
Pengguna Google,untuk top up saldo uang elektronik untuk hp non nfc tidak bisa input serial number uang elektronik secara manual,2,Negatif
Pengguna Google,bagus,2,Negatif
Pengguna Google,"kalo mau ambil uang orang bilang aj , untuk muter bukan masalah nominal nya, baru kali ini saya tarik uang diproses sampe besok sore , kerjanya sistem dana apaa . ngecewain bgt tolong dong woy saya mau tarik uang",2,Negatif
Pengguna Google,"aplikasinya kurang ringkas , lebih di bikin simple lg kaya m-banking bca sat set",2,Negatif
Pengguna Google,pernah kehilangan uangku,2,Negatif
Pengguna Google,klo no HP yang kita pakai untuk login ke dana hilang susah masuk nya harus pakai kode otp padahal pin sudah benar verifikasi wajah sudah benar bagaimana solusi nya.,2,Negatif
Pengguna Google,susah perbaiki dana viz/perifikasi wajah,2,Negatif
Pengguna Google,parah udah ada dana cicil ya tapi kaga bisa di buka,2,Negatif
Pengguna Google,semakin kesini semakin ribet dan lemot aplikasi nya,2,Negatif
Pengguna Google,agak lemot,2,Negatif
Pengguna Google,Kenapa pas masukin nomor telepon ga selanjutnya malah di situ situ terus,2,Negatif
Pengguna Google,"Akhir² ini terlalu banyak bug, masalah ngirim dan Terima saldo. bukti pengiriman dan penerimaan dana ada sesaat, setelah itu bukti transaksi nya hilang. tolong pihak dana segera di perbaiki, kita dikira nipu org pas mau tarik tunai, padahal transaksi sudah berhasil tpi tak kunjung masuk ke rekening orang begitu pun rekening saya pribadi. tolong dengan hormat",2,Negatif
Pengguna Google,makin naik tahun makin rumit yaaa aplikasi dana nya ini,2,Negatif
Pengguna Google,ngak mau ksih fitur dana cicil,2,Negatif
Pengguna Google,limit dana cicil tidak bisa di gunakan,2,Negatif
Pengguna Google,lama amat gangguan qris nye tlol,2,Negatif
Pengguna Google,dana ada bak nya aneh 100 beli kota 26 Tigal 49 gimana sih apk sampah ini mah,2,Negatif
Pengguna Google,"transaksi sering menggunakan dana tp limit dana cicil hanya 200 rebu, apaan ni",2,Negatif
Pengguna Google,Dana instan tidak muncull,2,Negatif
Pengguna Google,saya sudah tidak bisa masuk akun dana nomer sudah tidak terpakai,2,Negatif
Pengguna Google,saldo dana saya selalu kosong isinya,2,Negatif
Pengguna Google,mantap,2,Negatif
Pengguna Google,sudah bertahun tahun pakai dana .tapi tidak ada fitur dana cicil padahal sering pakai aplikasi buat kegiatan emoney ..parah sih ..apa perlu di unistal yah,2,Negatif
Pengguna Google,"eror di proses transfer padahal jaringan bagus, dan apk udh hapus chace dan data tapi tetap aja",2,Negatif
Pengguna Google,"Tolong dana apk nya di perberharuhi agar nyaman menggunakan nya, jangan terlalu lelet atau tidak setabil",2,Negatif
Pengguna Google,akun saya terkena hack,2,Negatif
Pengguna Google,uang sering kepotong di gogle,2,Negatif
Pengguna Google,"tidak bagus, bahaya bisa nya kepotong uang 160.000 meta ads, biasa transaksi transfer pakai pin, ini kok loss, tidak pernah tau akun meta ads dan pembayaran automatic. aplikasi kacau ini gila",2,Negatif
Pengguna Google,aduh kok gak bisa top up game pake dana tolong solusinya 🙏🏻🙏🏻🙏🏻,2,Negatif
Pengguna Google,"ini kenapa ya kak, saya memasukkan saldo di dana+ ketika saya mau menarik saldo tersebut tidak bisa terus saya udah berkali-kali dan udah di perbarui aplikasinya tetep masih kendala saat penarikan, ada pesan saat penarikan gagal ""Yah, ada kendala pada proses ini, silahkan coba lagi nanti ya."" gimana ini saldo saya ga bisa di tarik di dana+ tolong bantuannya",2,Negatif
Pengguna Google,saldo saya hilang,2,Negatif
Pengguna Google,notif nya hidup sendiri. padahal udh aku off kan,2,Negatif
Pengguna Google,"Zakat fitrah secara istilah syariat adalah kewajiban mengeluarkan harta berupa makanan pokok (atau setara harganya) bagi setiap Muslim yang mampu—baik laki-laki, perempuan, dewasa, maupun anak-anak—pada bulan Ramadan, paling lambat sebelum shalat Idulfitri. Hukum: Fardhu 'ain (wajib bagi setiap individu Muslim yang memenuhi syarat) Kadar: Umumnya 1 sha' (kurang lebih 2,5 Kg atau 3,5 liter) bahan makanan pokok setempat (beras/gandum).",2,Negatif
Pengguna Google,dana cicil saya tidak di aktifkn,2,Negatif
Pengguna Google,terima kasih,2,Negatif
Pengguna Google,pembayaran aplikasi penipuan tidak konfirmasi pemilik,2,Negatif
Pengguna Google,aplikasi bulet koyok jembottt,2,Negatif
Pengguna Google,lemot,2,Negatif
Pengguna Google,"jangan mau nabung di dana+ ,mau di tarik saja ga bisa",2,Negatif
Pengguna Google,gak di bls,2,Negatif
Pengguna Google,Ini bagaimana kok bisa seperti ini dan tiba2 saya di bilang ganti ke nomor baru padahal nomor baru itu tidak saya gunakan dan tidak saya kenali dan nomor lama itu adalah akun dana pribadi saya yg sering saya gunakan. yg saya gk ngerti kok ada nomor baru ngaku2 akun dana baru itu gmn caranya gara2 itu saya kehilangan uang 850rb bagaimana cara mengembalikannya agar uang saya balik kembali karena saya tidak mengenali nomor baru tersebut???,2,Negatif
Pengguna Google,"kenapa dana saya keluar tidak dapat menanggapi ,tidak bisa d gunakan lagi,ada masalah apa ?",2,Negatif
Pengguna Google,udh beli kuota ga masuk mana mahal transaksinya berhasil kuota belum masuk padahal udh beli,2,Negatif
Pengguna Google,Gak bisa di buka,2,Negatif
Pengguna Google,"tolong dong untuk melihat riwayat transaksi nya di permudah, saat ingin melihat transaksi 3 hari yg lalu nga bisa muncul.",2,Negatif
Pengguna Google,knapa dana saya tidak bisa dibukak,2,Negatif
Pengguna Google,"saya sudah lama pakai apl ini, tapi skrng² knpa tidak bisa TARIK SALDO DANA? disitu keterangan ""307 WAH,, JALANNYA DITUTUP KARENA MASA PROMO SUDAH HABIS,,CARI PROMO MENARIK LAIN LEWAT SINI SAJA"" itu knpa yaa bisa gitu? tolong dong developer minta penjelasannya!!!",2,Negatif
Pengguna Google,sangat lmyan puasa,2,Negatif
Pengguna Google,"transaksi gw udh jutaan di dana tpi blm ad fitur dana cicil atau dana instan ny ,, di di perbaiki fitur ny blok",2,Negatif
Pengguna Google,"sudah ada dana cicil, tapi masih belum ada aktivitas untuk pinjam",2,Negatif
Pengguna Google,kenapa kok saldo dana saya tiba tiba bisa hilang sendiri,2,Negatif
Pengguna Google,niat gak bikin apk fitur danacicil itu lu ikhlas gak bikinnya susah amat di gunain,2,Negatif
Pengguna Google,aplikasi bagus aih cuma kenapa di fitur dana cicil ga bisa di pake padahal sudah ada limit nyh,2,Negatif
Pengguna Google,"ngisi e toll Brizzi 500, sukses terkirim, tapi gak ada masuk. parah",2,Negatif
Pengguna Google,"aplikasi nya bagus tapi kenapa dana saya bisa tgl dan waktu tidak tepat, saya terganggu untuk melihat semua transaksi",2,Negatif
Pengguna Google,"Halo CS Dana Saya mengalami masalah transaksi gagal ke QR GoPay merchant, saldo Dana saya sudah terpotong tapi uang tidak masuk ke merchant. Transaksi [18 maret 2026 jam 13:35]. Mohon bantuan untuk cek dan proses pengembalian dana. Terima kasih.""",2,Negatif
Pengguna Google,verifikasi wajah nya error mulu,2,Negatif
Pengguna Google,"keamanan ga guna duit tiba"" kesedot sendiri bego bego",2,Negatif
Pengguna Google,Dana cicil saya tidak bisa di pakai lagi,2,Negatif
Pengguna Google,"saya tidak bisa masuk ke dana setelah ganti perangkat baru,slalu ada kendala pdhl sandi dan verifikasi wajah sudah benar, tolong bantuan ny min",2,Negatif
Pengguna Google,"1. ikut reksadana yang harga 10.000 an,. tapi bunganya cuma dapat 1 rupiah perhari,. terus saya jual ternyata kalau mau jual harganya harus ada 11.000 rupiah,. bayangin saya harus nunggu 1000 hari untuk bisa menjual aset reksadana saya,. apk apapun reksadana itu untungnya sangat kecil sekali bahkan gak cukup buat beli bakwan,.",2,Negatif
Pengguna Google,"hp saya rusak mati total, di akun yg lama masih ada tagihan. saya mau tarik data supaya bisa lunasin tagihan tersebut tapi tidak bisa. otp nomor yg terdaftar sudah hilang. gimana caranya saya masuk ke akun sya yg lama?",2,Negatif
Pengguna Google,"NOTIFF NYAA GANTI GAA?! JELEKK BGT ANJIR NOTIFF NYAA, BIKIN KAGETT KOCAKK",2,Negatif
Pengguna Google,gue Uda keluar uang tapi malah dananya gamau ngirim,2,Negatif
Pengguna Google,kepending tp gaada respon.,2,Negatif
Pengguna Google,uninstall aja apk rusak udh bertahun tahun pakai fitur dana cicil gak pernah muncul hanya beberapa orang aja dpt fitur dana cicil,2,Negatif
Pengguna Google,saya mau untuk pKe,2,Negatif
Pengguna Google,"Verifikasi akun gw yang baru, cepet. gw ntar mau bukber, gw belum bayar uang Bukber, masa disuruh nunggu 2 hari buat verifikasi Dana Premium gw, ANEH LU",2,Negatif
Pengguna Google,ini kenapa saya kalo transaksi di minta kode otp ada ada aja ini dana sekarang mana otp di kirim ke nomor yang hilang ini padahal akun masih ada di HP tapi percuma nda bisa transfer di minta kode otp terus lapor sama cs dana nda jelas jawabnya nda membantu,2,Negatif
Pengguna Google,sekarang aku beri bintang 5 tapi lebih dipelihara lagi ya apknya,2,Negatif
Pengguna Google,"Kenapa di persulit untuk masuk ke akun dana padahal pin dan verifikasi wajah sudah?kenapa harus pakai kode otp dari nomer terdaftar,,nomer saya sudah hilang sudah lama..jangan terlalu ribet,,pemindahan akun juga sulit,,saat memasukan ktp katanya sudah terdaftar,lah katanya disuruh pindah akun lama ke baru,,kan aneh",2,Negatif
Pengguna Google,saldo saya hilang banyak,2,Negatif
Pengguna Google,kenapa saya gak bisa top up.,2,Negatif
Pengguna Google,aplikasinya provinsi nya untuk Sulawesi Selatan Makassar tdk ada,2,Negatif
Pengguna Google,ga bisa scan nge bug kah?,2,Negatif
